#OTU ID	7541v1	7541v2	7542v1	7544v1	7544v2	7547v1	7547v2	7548v1	7548v2	7549v1	7549v2	7554v1	7556v1	7556v2	7557v1	7557v2	7558v1	7559v1	7559v2	7561v1	7561v2	7562v1	7562v2	7563v1	7563v2	7564v1	7564v2	7565v1	7565v2	7566v1	7567v1	7567v2	7569v1	7569v2	7572v1	7572v2	7578v1	7578v2	7581v1	7581v2	7583v1	7584v1	7584v2	7587v1	7587v2	7589v1	7590v1	7590v2	7594v1	7594v2	7595v1	7595v2	7602v1	7602v2	7605v1	7605v2	7606v1	7606v2	7607v1	7607v2	7608v1	7608v2	7610v1	7610v2	7611v1	7611v2	7613v1	7613v2	7615v1	7615v2	7616v1	7616v2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_perfringens;t__Clostridium_perfringens_ATCC_13124	0	0	0	0	0	1	34	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	3	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_phoceensis;t__	39	26	6	74	36	3	12	12	3	24	25	10	8	1	59	5	33	7	7	0	4	29	23	13	15	0	10	0	4	0	0	0	18	0	0	0	0	2	0	0	5	17	7	5	25	31	19	35	8	28	3	0	8	23	0	0	20	7	20	0	1	0	16	0	0	0	2	2	0	0	38	17
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sartagoforme;t__Clostridium_sartagoforme_AAU1	0	0	0	0	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._Ade.TY;t__	0	0	0	0	0	0	0	41	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._CL-6;t__	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	138	749	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._KLE_1755;t__	56	21	0	44	13	0	1	0	0	5	16	41	0	0	0	0	0	6	7	0	6	0	0	0	0	0	0	0	0	13	17	4	0	0	0	0	0	2	0	0	0	28	2	0	0	4	73	0	144	78	23	0	3	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	68	16
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._KNHs209;t__	22	57	18	2	3	0	4	5	35	8	4	19	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	22	11	0	0	0	13	2	5	0	0	5	75	200	3	0	0	0	0	17	11	8	19	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._L2-50;t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1355	362	565	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._M62/1;t__	65	119	80	165	10	9	21	0	9	103	75	40	4	4	184	326	0	33	86	0	85	8	4	109	57	8	15	7	13	56	166	121	73	482	154	71	0	126	8	8	26	427	255	9	10	11	12	8	356	146	46	0	1	2	0	0	0	176	27	0	0	1	5	37	0	0	27	34	4	0	13	28
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp._SY8519;t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sulfidigenes;t__	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium_ventriculi;t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella_hathewayi;t__Hungatella_hathewayi_WAL-18680	14	7	4	8	5	2	37	1	3	3	16	0	0	28	15	20	0	1	10	0	4	1	0	2	3	0	1	14	0	0	5	4	0	0	0	0	0	0	0	0	0	10	6	0	0	0	9	2	29	14	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__;s__Clostridiales_bacterium_S5-A14a;t__	0	0	0	0	0	0	1	0	1	0	28	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	12	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__;s__[Eubacterium]_brachy;t__Eubacterium_brachy_ATCC_33089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__;s__[Eubacterium]_nodatum;t__Eubacterium_nodatum_ATCC_33099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__;s__[Eubacterium]_saphenum;t__Eubacterium_saphenum_ATCC_49989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__;s__[Eubacterium]_sulci;t__Eubacterium_sulci_ATCC_35585	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Family_XIII._Incertae_Sedis;g__Mogibacterium;s__Mogibacterium_timidum;t__Mogibacterium_timidum_ATCC_33093	0	0	0	0	0	2	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis;s__Anaerofustis_stercorihominis;t__Anaerofustis_stercorihominis_DSM_17244	0	0	1	3	3	0	0	21	32	2	3	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	2	0	3	0	0	0	0	0	0	11	0	0	0	0	6	0	0	0	0	0	1	6	0	2	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_limosum;t__Eubacterium_limosum_KIST612	3	8	0	0	3	0	6	8	3	11	12	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_ramulus;t__Eubacterium_ramulus_ATCC_29099	0	0	0	0	9	62	58	0	0	627	353	27	1523	179	876	876	0	313	392	12	216	150	111	263	387	53	146	125	64	43	331	326	54	17	440	688	0	330	245	14	15	367	90	28	167	0	255	141	24	8	91	0	84	27	1	0	183	164	0	0	0	43	95	286	0	1	110	128	25	14	200	146
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp._3_1_31;t__	74	73	340	0	0	3	4	7	33	1	0	123	1	3	430	17	0	159	245	0	0	32	27	0	0	0	19	0	0	23	11	8	0	0	0	0	0	8	0	0	8	0	0	0	0	12	207	120	785	107	36	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	40	48	0	0	32	39
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp._ER2;t__	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_ventriosum;t__Eubacterium_ventriosum_ATCC_27560	1	8	2	0	0	0	0	0	0	0	0	36	192	135	0	0	0	13	28	0	0	21	10	12	12	49	92	20	45	4	0	0	50	2	38	24	0	243	32	72	335	110	3	3	0	15	35	221	60	95	21	1	6	0	0	0	63	89	0	0	7	24	9	70	0	1	23	167	13	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_xylanophilum;t__Eubacterium_xylanophilum_ATCC_35991	0	0	0	0	0	0	0	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2	0	0	0	3	0	0	0	0	0	0	0	16	0	0	0	0	35	19	23	0	0	0	0	12	96	0	0	0	0	4	0	8	0	0	0	0	0	0	0	2	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium]_eligens;t__[Eubacterium]_eligens_ATCC_27750	6	90	444	0	0	10	41	191	446	366	144	0	0	148	0	0	45	295	150	0	0	256	385	21	2029	271	415	570	1287	13	0	1	954	32	121	114	0	4	192	146	209	454	0	247	105	789	83	896	0	0	34	2	156	227	0	5	0	0	255	37	46	29	153	32	0	21	762	424	20	0	38	276
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium]_hallii;t__[Eubacterium]_hallii_DSM_3353	388	1115	835	337	618	183	360	274	253	666	318	0	791	597	0	0	7	551	351	36	174	646	427	826	858	351	719	166	157	10	0	2	219	290	165	443	0	122	531	30	522	430	187	832	567	54	1086	780	257	100	53	0	637	617	0	21	629	354	434	0	141	434	329	42	0	10	271	413	60	1	376	166
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter;s__Pseudoramibacter_alactolyticus;t__Pseudoramibacter_alactolyticus_ATCC_23263	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae_bacterium_2_1_46FAA;t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	8	124	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae_bacterium_A4;t__	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae_bacterium_AC2014;t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae_bacterium_TF01-11;t__	0	0	0	0	0	0	0	90	1	0	0	208	12	0	0	0	0	25	0	0	44	153	98	11	0	0	0	0	12	0	0	0	2	0	30	36	0	0	19	5	27	3	0	10	2	22	8	92	0	0	0	0	3	0	0	0	0	0	0	0	0	0	68	0	0	0	0	52	31	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium]_rectale;t__[Eubacterium_rectale]_ATCC_33656	6058	5692	2762	877	435	2	3634	350	774	501	668	2704	4078	3738	3	14	422	2781	1649	269	1583	1327	1009	8493	2019	3109	4558	401	166	1721	5815	4594	169	87	1459	1251	97	836	5341	2727	1046	819	2776	3962	2392	4617	139	2269	5086	4196	1035	2	56	103	1	54	1801	4249	5	1	91	1517	2908	5520	2	32	621	2521	96	60	610	576
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes_caccae;t__Anaerostipes_caccae_DSM_14662	12	13	28	2	2	0	1	0	0	0	0	20	0	0	484	64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	13	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes_hadrus;t__Anaerostipes_hadrus_DSM_3319	1717	3021	1	872	4454	327	249	680	402	1235	497	0	1413	571	0	0	84	475	298	217	958	1581	1868	1429	663	463	964	1028	1404	259	2109	1587	1701	1879	717	2028	22	411	3525	930	402	630	112	2475	1390	1088	3398	1720	612	785	539	2	1304	1643	1	4	620	271	1	1	167	873	814	113	0	14	516	1135	31	16	667	1651
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_hansenii;t__Blautia_hansenii_DSM_20583	54	123	30	85	20	0	0	0	0	37	117	61	0	0	327	32	0	0	0	0	90	0	0	31	1	0	2	0	2	39	5	10	64	392	0	0	0	122	871	57	21	21	39	355	399	2	14	17	14	15	13	0	158	123	0	0	0	0	107	0	75	298	146	100	0	0	271	198	0	0	23	15
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_hydrogenotrophica;t__Blautia_hydrogenotrophica_DSM_10507	0	8	0	0	11	0	0	5	10	7	41	21	0	0	0	0	0	104	66	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	20	17	28	0	1	16	0	0	0	0	0	0	11	0	0	0	26	0	0	0	46	25	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_obeum;t__	4473	8261	4787	3137	3550	1047	1396	310	566	3237	904	3597	3199	2473	12807	5840	141	1861	2860	432	3668	1892	1697	2968	2320	1357	3238	1231	1420	2299	3616	2872	1412	2470	1290	2761	63	1400	3530	414	2262	3780	2529	875	1839	1247	2708	2570	3860	959	1724	5	2866	3733	5	83	2325	1737	6105	53	515	1059	1160	2312	10	48	1153	1491	485	108	4196	2185
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_obeum;t__Blautia_obeum_ATCC_29174	905	1096	1	2195	1213	2	5	106	129	930	1591	422	1528	844	3112	485	162	3079	946	49	133	251	158	865	622	741	1892	401	378	79	167	197	347	20	107	165	6	90	4467	781	513	1194	445	986	1261	199	791	1006	2	2	331	2	379	412	1	15	479	132	1719	8	837	3288	471	451	0	42	1300	905	140	8	563	991
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp._KLE_1732;t__	10	18	0	0	10	4	6	8	1	8	3	4	13	9	0	0	1	2	7	5	10	8	4	6	7	2	16	1	6	3	18	16	10	1	6	9	2	3	10	13	7	5	3	11	5	6	2	3	9	7	2	0	4	2	0	0	5	2	10	0	3	5	6	9	0	0	3	2	1	0	4	9
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__[Ruminococcus]_gnavus;t__Ruminococcus_gnavus_AGR2154	169	773	517	320	0	72	16	0	18	117	136	120	30	0	4331	5411	2	0	3	0	23	0	6	204	124	0	10	1	2	421	399	372	293	1583	222	89	3	62	123	5	132	3	4	0	32	11	636	24	97	192	74	1	6	0	0	0	0	16	0	0	0	0	8	163	0	0	0	8	0	0	323	102
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__[Ruminococcus]_torques;t__Ruminococcus_torques_ATCC_27756	182	364	224	265	1	4	158	1228	474	458	2702	0	816	242	622	467	187	1073	1210	0	120	249	23	712	456	40	30	0	0	75	137	135	1	2	224	188	1	6	3	17	145	301	185	39	141	92	698	15	665	239	173	0	86	0	0	0	297	344	746	0	78	1009	87	102	0	5	61	3	1	2	277	155
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio_crossotus;t__Butyrivibrio_crossotus_DSM_2876	0	0	0	0	0	0	0	645	1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	979	1124	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella;s__Catonella_morbi;t__Catonella_morbi_ATCC_51271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum;s__Cellulosilyticum_lentocellum;t__Clostridium_lentocellum_DSM_5427	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum;s__Cellulosilyticum_ruminicola;t__Cellulosilyticum_ruminicola_JCM_14822	0	0	0	0	0	0	0	125	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_comes;t__Coprococcus_comes_ATCC_27758	8	4	0	768	1030	0	0	125	145	0	0	203	579	344	0	0	0	408	543	0	322	67	68	791	399	0	0	0	58	9	0	0	8	0	52	330	0	267	684	255	322	355	410	390	374	0	22	65	795	954	351	0	164	179	3	97	184	17	766	11	154	287	571	671	0	28	129	127	29	0	418	151
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_eutactus;t__Coprococcus_eutactus_ATCC_27759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	1	339	2251	0	0	0	1979	51	0	0	0	0	3	0	0	0	0	0	0	0	823	1003	0	0	0	0	569	239	0	73	0	0	0	0	94	0	1	0	0	0	0	0	248	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus_sp._HPP0048;t__	224	678	0	0	0	0	0	0	0	0	0	0	0	0	49	893	0	0	0	11	25	0	0	11	0	0	0	0	0	0	0	2	66	422	0	0	0	0	0	0	0	31	35	0	0	0	0	0	165	56	10	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea_formicigenerans;t__Dorea_formicigenerans_ATCC_27755	0	0	463	0	196	65	124	108	162	570	536	1	128	111	0	0	0	252	198	18	626	118	130	0	172	178	435	108	230	159	774	661	347	1179	286	422	20	84	177	118	197	315	157	410	440	77	0	123	108	166	193	0	101	63	1	25	243	112	0	13	121	281	100	420	2	0	239	138	25	64	124	57
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea_longicatena;t__Dorea_longicatena_DSM_13814	0	0	2	0	1	756	732	0	1	683	594	1	621	396	2955	319	8	1048	993	66	647	127	82	481	607	265	379	365	566	346	1554	1595	554	1025	469	996	52	317	625	759	928	657	562	1560	1425	0	1	650	505	624	342	1	513	300	9	98	575	132	1	0	370	442	388	556	0	28	554	540	51	46	682	227
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella_tayi;t__	26	2	10	4	0	0	83	0	0	2	0	0	0	0	10	0	0	8	5	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	51	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	22	4
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena_contorta;t__	7	3	3	6	5	0	6	0	0	1	13	6	3	28	0	0	0	5	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	14	4	3	0	3	0	0	3	6	0	0	18	0	0	0	7	0	0	0	0	0	0	5	0	0	2	3
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena_fissicatena;t__	12	0	37	37	0	0	83	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum_saburreum;t__Lachnoanaerobaculum_saburreum_DSM_3986	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	10
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__Lachnoanaerobaculum_sp._OBRC5-5;t__	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium_phytofermentans;t__Lachnoclostridium_phytofermentans_ISDg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
